Gene_ID,R_stat,R_padj,M_stat,M_padj,I_stat,I_padj,Category
Medtr3g056615,0.2821,0.8465,7.3583,0.0374,0.2003,NA,M only
Medtr3g057910,1.658,0.5202,57.0595,0,3.9772,0.6725,M only
Medtr3g057970,0.6118,0.7475,80.5439,0,0.3755,0.9907,M only
Medtr3g057980,0.0018,0.9905,127.7485,0,1.8058,0.8781,M only
Medtr3g057990,0,0.9997,36.6911,0,2.3585,NA,M only
Medtr3g058000,0.5555,0.7634,139.4163,0,4.3795,0.6326,M only
Medtr3g058060,0.0082,0.9767,93.8939,0,1.1698,0.9366,M only
Medtr3g058240,1.5163,0.5473,54.0056,0,4.1884,0.649,M only
Medtr3g058250,1.6302,0.5249,186.3525,0,0.0197,0.9996,M only
Medtr3g058260,0.4035,0.8077,17.88,0.0004,0.4428,NA,M only
Medtr3g058390,0.3686,0.8181,183.7904,0,0.6583,0.9757,M only
Medtr3g058400,0.1424,0.8998,10.6377,0.0091,0.4732,0.9885,M only
Medtr3g058530,0.3254,0.8315,8.3966,0.024,0.0662,0.998,M only
Medtr3g058620,0.0527,0.9389,7.2011,0.04,1.1208,0.9416,M only
Medtr3g058630,1.9959,0.4622,146.9064,0,0.3126,0.993,M only
Medtr3g058640,1.3072,0.5901,33.2468,0,3.1197,NA,M only
Medtr3g058660,0.9929,0.6532,57.0468,0,0.3262,0.9927,M only
Medtr3g058710,0.3253,0.8315,7.396,0.0369,2.1259,0.8559,M only
Medtr3g058720,0.3795,0.8145,7.7353,0.0319,0.6572,0.9757,M only
Medtr3g058740,0.1182,0.9091,35.868,0,1.1649,0.9381,M only
Medtr3g058800,0.2303,0.8645,10.9328,0.008,0.1712,NA,M only
Medtr3g058810,0.2618,0.8531,61.7429,0,1.0002,0.9516,M only
Medtr3g058820,0.0026,0.9877,56.8572,0,0.0552,0.998,M only
Medtr3g058840,1.8833,0.4811,40.4163,0,0.5868,0.9789,M only
Medtr3g058940,7.2559,0.0602,13.0985,0.0031,5.1556,0.5793,M only
Medtr3g058980,0.2095,0.8727,8.6178,0.0218,0.5089,0.9874,M only
Medtr3g060690,1.8029,0.4943,7.3632,0.0373,0.2336,0.998,M only
Medtr3g060850,0.2003,0.8757,7.5122,0.0351,0.3714,0.9907,M only
Medtr3g060880,2.3349,0.4083,11.7729,0.0056,0.1369,0.998,M only
Medtr3g061090,2.5604,0.3765,13.5041,0.0026,0.2956,0.9938,M only
Medtr3g061110,3.9568,0.2279,11.863,0.0054,7.697,0.3644,M only
Medtr3g061390,0.0004,0.9955,16.5864,0.0006,4.1532,0.655,M only
Medtr3g061440,0.0372,0.9482,7.1202,0.0415,0.4918,0.988,M only
Medtr3g062420,0.0965,0.9187,31.2125,0,0.0013,NA,M only
Medtr3g062590,0.0202,0.9616,8.7815,0.0203,0.8373,0.9636,M only
Medtr3g062600,0.6477,0.7367,10.4751,0.0097,0.022,0.9996,M only
Medtr3g062640,0.9526,0.661,13.3054,0.0028,0.2,0.998,M only
Medtr3g062950,1.2293,0.6034,14.7824,0.0015,3.8162,0.6895,M only
Medtr3g063120,2.6247,0.3687,7.173,0.0406,0.0981,0.998,M only
Medtr3g063140,2.1831,0.4317,9.3082,0.0161,0.0417,0.998,M only
Medtr3g063170,6.3631,0.0885,8.8513,0.0197,0.1642,0.998,M only
Medtr3g063240,2.6899,0.3609,232.0378,0,0.1407,0.998,M only
Medtr3g064090,0.154,0.8955,37.828,0,5.7675,0.5293,M only
Medtr3g064110,2.0559,0.4517,18.4899,0.0003,10.2165,0.2107,M only
Medtr3g064115,0.9144,0.669,18.6615,0.0002,0.1285,0.998,M only
Medtr3g064490,0.7114,0.7195,34.1417,0,1.0889,0.9443,M only
Medtr3g064510,1.5019,0.5505,6.9463,0.0447,0.4243,0.9907,M only
Medtr3g064610,7.3785,0.0572,9.8514,0.0128,1.1485,0.9401,M only
Medtr3g064750,1.2033,0.6083,26.8364,0,6.2178,0.484,M only
Medtr3g064800,0.8095,0.6947,14.0496,0.002,0.3749,0.9907,M only
Medtr3g064900,6.6261,0.0789,8.8252,0.0199,4.8594,0.6014,M only
Medtr3g065130,1.9584,0.4688,7.2944,0.0384,0.2253,0.998,M only
Medtr3g065380,3.7392,0.2472,35.6183,0,0.7256,0.9748,M only
Medtr3g065900,1.7484,0.5035,10.8098,0.0084,1.2178,0.9329,M only
Medtr3g065930,3.965,0.2271,9.4777,0.015,0.2072,0.998,M only
Medtr3g065950,0.0522,0.9393,6.9118,0.0454,0.596,0.9786,M only
Medtr3g065960,1.342,0.5824,21.2989,0.0001,0.3623,NA,M only
Medtr3g066060,2.1013,0.4446,9.0358,0.0181,0.0872,0.998,M only
Medtr3g067280,3.274,0.2933,20.7674,0.0001,0.1316,0.998,M only
Medtr3g067650,2.9911,0.3249,11.6751,0.0058,0.0266,0.9996,M only
Medtr3g067725,0.9207,0.6675,7.3926,0.0369,0.6483,0.9768,M only
Medtr3g067730,1.0881,0.6326,14.2118,0.0019,2.2259,0.848,M only
Medtr3g067745,1.5063,0.5494,9.3467,0.0158,0.026,NA,M only
Medtr3g067820,2.4401,0.3927,63.0163,0,0.384,0.9907,M only
Medtr3g067825,3.7493,0.2464,68.5447,0,0.4183,0.9907,M only
Medtr3g068025,2.5848,0.3739,10.0284,0.0118,0.6576,0.9757,M only
Medtr3g068065,0.433,0.7996,27.9241,0,2.3085,0.8385,M only
Medtr3g068155,0.3959,0.8099,10.5763,0.0093,0.0029,0.9996,M only
Medtr3g068175,1.1675,0.6153,20.597,0.0001,0.4159,0.9907,M only
Medtr3g068990,0.1886,0.8798,28.5233,0,1.0792,0.9443,M only
Medtr3g069050,2.2666,0.4186,6.943,0.0448,0.5101,0.9874,M only
Medtr3g069070,6.1536,0.0964,7.9645,0.0289,0.7979,0.9669,M only
Medtr3g069120,0.7754,0.7038,8.1833,0.0263,0.0903,0.998,M only
Medtr3g069220,0.2336,0.8632,18.946,0.0002,0.1762,0.998,M only
Medtr3g069310,0.1061,0.9138,7.0899,0.042,0.0192,NA,M only
Medtr3g069440,3.1307,0.3081,52.9706,0,0.9842,NA,M only
Medtr3g069510,0.8084,0.6948,19.8654,0.0001,0.0007,NA,M only
Medtr3g069540,0.3855,0.8132,7.9312,0.0293,0.1321,NA,M only
Medtr3g069620,3.5279,0.2672,16.0082,0.0008,1.2029,0.9346,M only
Medtr3g069720,1.0044,0.6508,15.8835,0.0009,0.2899,0.9955,M only
Medtr3g069960,0.0028,0.9872,10.6929,0.0089,5.7563,0.5293,M only
Medtr3g069990,4.026,0.2218,9.3903,0.0155,4.4091,0.6308,M only
Medtr3g070000,4.2716,0.2015,23.1198,0,3.0412,0.7615,M only
Medtr3g070050,3.1001,0.3117,7.5125,0.0351,1.1175,0.9421,M only
Medtr3g070400,1.1253,0.6243,12.1091,0.0048,1.2051,0.9346,M only
Medtr3g070410,6.0497,0.1007,14.2156,0.0019,4.5824,0.6091,M only
Medtr3g070560,0.0199,0.9622,10.9457,0.0079,0.4938,0.988,M only
Medtr3g071470,0.0663,0.9329,6.8465,0.0466,0.001,0.9996,M only
Medtr3g071530,3.5997,0.2606,14.9332,0.0014,0.3764,NA,M only
Medtr3g071590,0.5369,0.7688,7.2161,0.0397,0.7013,0.9754,M only
Medtr3g071650,0.6612,0.7327,19.5451,0.0002,2.4828,0.8182,M only
Medtr3g071960,2.2559,0.4202,73.1949,0,2.0306,0.8612,M only
Medtr3g071980,0.6293,0.7426,8.1518,0.0267,2.4774,0.8185,M only
Medtr3g072140,2.7139,0.3581,9.4104,0.0154,1.0342,0.9505,M only
Medtr3g072190,0.8556,0.6832,8.7491,0.0206,2.0554,0.8597,M only
Medtr3g072210,5.4394,0.1281,11.8729,0.0053,0.3568,0.9911,M only
Medtr3g072500,0.1904,0.8792,7.7623,0.0316,3.9608,0.6746,M only
Medtr3g072560,0.4236,0.8024,6.8335,0.0469,0.2043,NA,M only
Medtr3g072590,1.2352,0.603,10.0115,0.0119,0.167,0.998,M only
Medtr3g072630,1.883,0.4812,8.1571,0.0266,0.5766,0.9798,M only
Medtr3g072710,0.3464,0.824,24.5451,0,0.8894,0.9599,M only
Medtr3g072920,1.009,0.6501,9.1687,0.0172,0.6197,0.9786,M only
Medtr3g073010,1.1831,0.6125,17.7364,0.0004,0.1442,0.998,M only
Medtr3g073150,0.0707,0.9312,7.8935,0.0298,0.1884,0.998,M only
Medtr3g073240,3.5074,0.2693,20.5164,0.0001,1.2816,0.9306,M only
Medtr3g073320,0.4619,0.7904,9.8477,0.0128,0.5728,0.9807,M only
Medtr3g073450,1.6146,0.5284,18.0941,0.0003,0.0025,0.9996,M only
Medtr3g073560,0.4237,0.8024,12.6872,0.0037,0.3803,0.9907,M only
Medtr3g073670,0.0241,0.9572,10.1606,0.0112,0.066,0.998,M only
Medtr3g073780,0.434,0.7994,146.7924,0,1.7014,0.8939,M only
Medtr3g073820,3.7771,0.2439,193.364,0,3.7938,0.6895,M only
Medtr3g073990,1.4068,0.5691,10.8314,0.0084,1.1088,0.9431,M only
Medtr3g074040,2.835,0.3437,73.9653,0,0.1183,0.998,M only
Medtr3g074060,1.2018,0.6083,10.1624,0.0112,8.3,0.3337,M only
Medtr3g074130,0.8467,0.6854,10.4555,0.0098,1.011,0.9516,M only
Medtr3g074210,5.1514,0.1438,7.3871,0.037,0.1293,0.998,M only
Medtr3g074260,2.8746,0.3386,10.5656,0.0094,0.0239,0.9996,M only
Medtr3g074380,0.6242,0.7438,8.816,0.02,0,0.9999,M only
Medtr3g074500,0.0146,0.968,12.1995,0.0046,0.6017,NA,M only
Medtr3g074520,0.2815,0.8468,16.4106,0.0007,0.4723,0.9885,M only
Medtr3g074930,0.4883,0.7832,10.5399,0.0095,0.0472,0.998,M only
Medtr3g074970,0.4852,0.7841,21.0258,0.0001,0.3563,NA,M only
Medtr3g075070,0.079,0.9279,11.5726,0.0061,1.6455,0.9009,M only
Medtr3g075100,3.1616,0.3046,10.0482,0.0117,0.0755,0.998,M only
Medtr3g075110,0.1115,0.9117,12.688,0.0037,0.4143,0.9907,M only
Medtr3g075410,1.4285,0.565,18.1313,0.0003,0.0007,0.9996,M only
Medtr3g075450,3.4065,0.2793,8.5622,0.0223,1.149,0.9401,M only
Medtr3g075460,1.4109,0.5683,39.4216,0,1.7287,0.8887,M only
Medtr3g075500,1.2308,0.6032,52.4856,0,0.6541,0.9757,M only
Medtr3g076590,3.0482,0.3183,59.6064,0,2.0742,0.8597,M only
Medtr3g076630,1.3487,0.581,160.1117,0,1.1306,0.9408,M only
Medtr3g076660,1.1995,0.6088,7.6978,0.0324,0.3695,0.9907,M only
Medtr3g076970,0.0181,0.9641,8.8954,0.0193,0.0076,0.9996,M only
Medtr3g076990,0.014,0.9689,43.2681,0,1.6055,0.9056,M only
Medtr3g077030,2.3428,0.4072,7.368,0.0372,0.5895,0.9789,M only
Medtr3g077080,4.6575,0.1743,31.1377,0,0.6988,0.9754,M only
Medtr3g077110,1.0978,0.6307,7.433,0.0363,1.2169,NA,M only
Medtr3g077350,0.3264,0.8312,10.674,0.0089,1.2216,0.9323,M only
Medtr3g077580,7.3584,0.0577,14.126,0.002,0.0616,0.998,M only
Medtr3g077640,0.4953,0.7807,62.3117,0,0.3105,0.993,M only
Medtr3g077940,0.1731,0.8872,8.4452,0.0235,0.4056,0.9907,M only
Medtr3g078000,0.3123,0.836,17.9916,0.0003,0.7055,0.9748,M only
Medtr3g078120,0.1344,0.903,14.0425,0.0021,0.0496,0.998,M only
Medtr3g078130,0.8797,0.6773,9.0956,0.0177,0.6654,0.9757,M only
Medtr3g078240,6.5463,0.0817,8.1092,0.0272,1.9083,0.8715,M only
Medtr3g078270,0.6483,0.7367,8.7283,0.0208,0.1516,0.998,M only
Medtr3g078310,1.0606,0.6383,7.287,0.0386,0.6153,0.9786,M only
Medtr3g078410,5.5225,0.1239,96.5104,0,1.9592,0.8685,M only
Medtr3g078550,0.0157,0.9668,33.814,0,4.9711,0.5926,M only
Medtr3g078570,5.6944,0.1153,9.432,0.0153,1.0309,0.9505,M only
Medtr3g078610,1.9359,0.4721,9.6981,0.0136,0.1719,0.998,M only
Medtr3g078730,0.3159,0.835,9.8171,0.0129,0.3229,0.993,M only
Medtr3g078770,6.33,0.0895,9.2303,0.0167,0.582,0.9795,M only
Medtr3g079190,3.0352,0.3195,397.5602,0,0.2575,0.998,M only
Medtr3g079210,4.5267,0.1835,21.4612,0.0001,0.0949,0.998,M only
Medtr3g079320,0.0151,0.9675,115.2514,0,3.0624,0.7577,M only
Medtr3g079330,2.3856,0.4005,12.5992,0.0039,0.2782,0.9955,M only
Medtr3g079450,6.8769,0.0709,9.8519,0.0128,0.0349,0.9993,M only
Medtr3g079560,0.0696,0.9318,447.3639,0,0.1458,0.998,M only
Medtr3g079570,0.4886,0.7832,531.1112,0,0.0008,0.9996,M only
Medtr3g079590,0.244,0.8588,259.8221,0,0.006,0.9996,M only
Medtr3g079600,0.3489,0.8236,599.8765,0,0.1088,0.998,M only
Medtr3g079620,0.0602,0.9355,504.2989,0,0.086,0.998,M only
Medtr3g079630,4.8641,0.1612,236.0462,0,1.9476,0.8695,M only
Medtr3g079890,0.1742,0.8865,8.9083,0.0192,0.2113,0.998,M only
Medtr3g080080,0.0352,0.95,13.5119,0.0026,0.2513,0.998,M only
Medtr3g080220,0.114,0.9111,18.4509,0.0003,0.0931,0.998,M only
Medtr3g080670,0.5742,0.7585,9.6126,0.0141,0.0214,0.9996,M only
Medtr3g080765,0.1792,0.8839,11.0128,0.0077,0.1804,NA,M only
Medtr3g080800,3.0881,0.3132,21.8151,0.0001,0.3606,0.9907,M only
Medtr3g080830,4.0392,0.2207,32.2217,0,0.0002,0.9999,M only
Medtr3g080930,0.3407,0.8264,15.4314,0.0011,0.3446,NA,M only
Medtr3g081690,0.2604,0.8538,20.3646,0.0001,2.7373,0.8002,M only
Medtr3g082050,0.023,0.9583,34.6767,0,3.0725,0.7577,M only
Medtr3g082070,1.5819,0.5352,10.1643,0.0112,0.0253,0.9996,M only
Medtr3g082180,0.0128,0.9702,82.9397,0,3.4625,0.7274,M only
Medtr3g082200,2.8529,0.3413,154.2781,0,0.311,0.993,M only
Medtr3g082260,1.1719,0.6145,8.2771,0.0253,0.3218,NA,M only
Medtr3g082420,4.7463,0.1685,26.8529,0,4.8021,0.605,M only
Medtr3g082660,0.1971,0.8768,10.4098,0.01,3.9477,0.6763,M only
Medtr3g082870,0.6958,0.7234,22.1164,0,0.0396,0.9982,M only
Medtr3g083030,3.5586,0.2643,7.573,0.0342,0.454,0.9903,M only
Medtr3g083150,5.8693,0.1077,7.9475,0.0291,0.4526,NA,M only
Medtr3g083230,0.0735,0.9306,6.8636,0.0463,0.0275,0.9996,M only
Medtr3g083460,0.3384,0.8272,44.7692,0,0.0259,NA,M only
Medtr3g083620,4.348,0.1959,7.3762,0.0371,0.0428,0.998,M only
Medtr3g083630,0.5019,0.7795,134.7214,0,4.346,0.6344,M only
Medtr3g083640,0.0002,0.9975,13.6887,0.0024,4.7474,0.605,M only
Medtr3g083820,3.2384,0.2972,18.2579,0.0003,3.189,0.7489,M only
Medtr3g083920,0.0551,0.9379,19.8587,0.0001,0.003,0.9996,M only
Medtr3g083970,0.735,0.7137,15.3958,0.0011,0.0891,0.998,M only
Medtr3g084090,0.7418,0.7124,9.7847,0.0131,5.1716,0.5767,M only
Medtr3g084310,2.1917,0.4304,10.4441,0.0099,0.0241,0.9996,M only
Medtr3g084340,6.0043,0.1025,19.7457,0.0001,0.0689,0.998,M only
Medtr3g084410,0.3093,0.837,15.9699,0.0008,1.236,0.9311,M only
Medtr3g084470,5.3073,0.1351,15.9184,0.0009,0.0014,0.9996,M only
Medtr3g084830,6.9521,0.0685,14.7109,0.0015,0.4142,0.9907,M only
Medtr3g084850,3.6715,0.254,10.626,0.0091,0.1998,0.998,M only
Medtr3g084980,0.4668,0.7895,8.4172,0.0238,0.5751,NA,M only
Medtr3g085180,0.3408,0.8264,10.0298,0.0118,0.4293,0.9907,M only
Medtr3g085270,4.0406,0.2206,19.3522,0.0002,0.0406,0.998,M only
Medtr3g085440,3.136,0.3074,10.3047,0.0105,0.2065,0.998,M only
Medtr3g085480,0.7061,0.7209,16.7111,0.0006,0.0064,0.9996,M only
Medtr3g085630,1.1374,0.6216,169.7115,0,0.0179,0.9996,M only
Medtr3g085640,1.0458,0.6421,7.9614,0.0289,0.9549,0.9586,M only
Medtr3g085710,0.314,0.8353,54.0854,0,0.0447,0.998,M only
Medtr3g085740,1.7606,0.5011,122.8753,0,0.9885,0.9518,M only
Medtr3g085830,0.0102,0.9733,7.6248,0.0334,1.961,0.8685,M only
Medtr3g085885,3.323,0.2881,13.0626,0.0032,0.004,NA,M only
Medtr3g086040,1.5058,0.5495,23.6163,0,2.2386,0.8458,M only
Medtr3g086070,0.1635,0.8915,29.0104,0,2.0001,0.8654,M only
Medtr3g086210,0.0514,0.9398,14.8947,0.0014,0.067,0.998,M only
Medtr3g086220,1.9625,0.4682,13.3307,0.0028,0.1552,0.998,M only
Medtr3g086260,0.7753,0.7038,7.6514,0.033,0.3886,0.9907,M only
Medtr3g086300,2.8567,0.3409,6.9249,0.0451,0.4651,0.9893,M only
Medtr3g086340,0,0.9995,7.8998,0.0297,0.4062,0.9907,M only
Medtr3g086430,1.5643,0.5387,297.94,0,0.5609,0.9825,M only
Medtr3g086530,5.1094,0.1465,13.6181,0.0025,0.2966,0.9938,M only
Medtr3g086890,0.0332,0.9507,88.4714,0,2.2622,0.8412,M only
Medtr3g086970,0.9371,0.6638,13.531,0.0026,0.027,NA,M only
Medtr3g087030,1.2311,0.6032,12.7788,0.0036,1.1325,0.9407,M only
Medtr3g087050,1.0558,0.6393,68.4985,0,0.7235,0.9748,M only
Medtr3g087360,1.4536,0.5593,7.3932,0.0369,0.3886,0.9907,M only
Medtr3g087490,3.944,0.2291,18.5921,0.0003,2.4864,0.8177,M only
Medtr3g087510,0.6678,0.7304,6.7101,0.0493,3.6675,0.7098,M only
Medtr3g087540,2.3586,0.4047,8.8433,0.0198,0.7236,0.9748,M only
Medtr3g087640,3.8053,0.2413,59.0456,0,0.0762,0.998,M only
Medtr3g087780,5.5412,0.1229,8.9732,0.0187,0.013,0.9996,M only
Medtr3g087860,0.3093,0.837,8.8958,0.0193,0.2916,0.9952,M only
Medtr3g087980,0.8431,0.6864,119.9797,0,1.272,0.9306,M only
Medtr3g088140,3.684,0.2529,6.8905,0.0458,1.82,NA,M only
Medtr3g088400,0.7478,0.7105,8.5731,0.0222,3.8992,0.6816,M only
Medtr3g088405,0.7036,0.7215,10.8732,0.0082,4.1355,NA,M only
Medtr3g088415,3.2004,0.3007,6.6789,0.05,0.5319,0.985,M only
Medtr3g088420,4.8436,0.1623,34.9928,0,0.0001,0.9999,M only
Medtr3g088425,1.3934,0.5721,22.078,0,0.5885,0.9789,M only
Medtr3g088465,0.0293,0.9533,13.3033,0.0028,1.2629,0.9306,M only
Medtr3g088470,4.974,0.1544,13.2782,0.0029,0.1878,0.998,M only
Medtr3g088575,1.2037,0.6082,7.9296,0.0293,0.5228,0.9858,M only
Medtr3g088650,4.3025,0.1994,15.7857,0.0009,1.2833,0.9306,M only
Medtr3g088780,0.3761,0.8151,35.7587,0,0.025,NA,M only
Medtr3g088790,0.041,0.946,15.0388,0.0013,5.8997,0.5162,M only
Medtr3g088810,0.4678,0.7891,10.5091,0.0096,0.5183,0.9861,M only
Medtr3g088815,0.1317,0.9041,6.9341,0.045,3.7203,0.7023,M only
Medtr3g088930,0.0502,0.9406,9.1634,0.0172,0.4391,0.9907,M only
Medtr3g088965,0.0956,0.9189,308.2408,0,4.0859,0.6603,M only
Medtr3g089055,0.407,0.8069,13.6099,0.0025,0.2457,0.998,M only
Medtr3g089100,0.5974,0.7514,8.7532,0.0206,1.1503,0.9401,M only
Medtr3g090350,0.1173,0.9094,23.164,0,1.4378,0.9192,M only
Medtr3g090430,0.0125,0.9705,13.6729,0.0024,1.4521,NA,M only
Medtr3g090440,0.2376,0.8613,14.0177,0.0021,3.5724,0.7167,M only
Medtr3g090490,1.7207,0.5079,9.6019,0.0142,1.0104,0.9516,M only
Medtr3g090510,2.2498,0.4211,12.2742,0.0045,1.9875,0.866,M only
Medtr3g090540,0.7317,0.7144,230.5724,0,0.5373,0.9848,M only
Medtr3g090660,0.0197,0.9622,6.9825,0.044,2.8812,0.7831,M only
Medtr3g091180,0.3014,0.8398,8.5274,0.0227,2.0367,0.8604,M only
Medtr3g091190,0.6977,0.723,11.8002,0.0055,0.524,0.9856,M only
Medtr3g091230,2.3314,0.4087,13.487,0.0026,3.3186,NA,M only
Medtr3g091310,0.1396,0.9013,7.7198,0.0321,1.7148,0.8936,M only
Medtr3g091420,0.27,0.8503,13.2984,0.0028,3.8085,0.6895,M only
Medtr3g091460,0.7402,0.7125,7.6978,0.0324,0.37,0.9907,M only
Medtr3g091800,7.4264,0.056,9.9472,0.0122,0.879,0.9617,M only
Medtr3g092030,0.3196,0.8334,8.4125,0.0238,3.9644,0.6746,M only
Medtr3g092050,5.6056,0.1195,10.2851,0.0106,0.8697,0.9619,M only
Medtr3g092090,4.2726,0.2015,10.0249,0.0118,2.1272,0.8559,M only
Medtr3g092220,0.5742,0.7585,7.0575,0.0426,0.4769,0.9882,M only
Medtr3g092460,0.9447,0.6621,8.8396,0.0198,0.4434,0.9907,M only
Medtr3g092510,1.6986,0.5123,12.559,0.004,4.1706,0.6507,M only
Medtr3g092580,0.0097,0.9744,6.7071,0.0493,3.7134,0.7036,M only
Medtr3g092635,0.0439,0.9444,10.6725,0.0089,2.9133,0.777,M only
Medtr3g092790,6.5939,0.08,12.6884,0.0037,0.7444,0.9743,M only
Medtr3g092810,2.8985,0.3357,9.5931,0.0142,1.3116,0.9296,M only
Medtr3g092900,7.1937,0.0618,15.4923,0.0011,6.5953,0.4576,M only
Medtr3g092990,0.3827,0.8137,10.4384,0.0099,0.067,0.998,M only
Medtr3g093020,7.0217,0.0666,10.0186,0.0119,0.0351,0.9993,M only
Medtr3g093110,0.5697,0.7595,9.6136,0.0141,1.5592,0.9065,M only
Medtr3g093270,2.0266,0.4568,183.9662,0,0.0002,0.9999,M only
Medtr3g093380,2.1883,0.4309,10.902,0.0081,0.6335,0.9774,M only
Medtr3g093400,4.0014,0.224,12.7052,0.0037,2.2268,0.848,M only
Medtr3g093440,1.8274,0.4906,11.1269,0.0074,2.9939,0.7679,M only
Medtr3g093540,0.4639,0.7899,16.0669,0.0008,1.6276,0.9018,M only
Medtr3g093730,0.1395,0.9014,38.1535,0,1.254,0.9306,M only
Medtr3g094040,5.6341,0.1183,11.733,0.0057,0.1789,0.998,M only
Medtr3g094170,3.5771,0.2626,7.0079,0.0435,0.0359,0.9993,M only
Medtr3g094320,2.672,0.3629,8.5062,0.0229,3.3273,0.7387,M only
Medtr3g094690,4.7107,0.1708,17.8991,0.0004,0.0014,0.9996,M only
Medtr3g094710,1.0904,0.6322,6.7957,0.0476,0.1006,0.998,M only
Medtr3g094770,0.3123,0.836,9.4358,0.0152,1.0895,0.9443,M only
Medtr3g094780,4.1417,0.2123,20.2703,0.0001,0.1763,0.998,M only
Medtr3g094840,0.1106,0.9119,11.7571,0.0056,0.896,0.9598,M only
Medtr3g095010,0.0493,0.9412,7.0648,0.0425,1.5819,0.9061,M only
Medtr3g095210,1.7241,0.5075,8.6137,0.0219,0.8031,0.9661,M only
Medtr3g095230,0.4868,0.7835,8.8612,0.0196,1.5093,0.9097,M only
Medtr3g095730,2.6455,0.366,7.3232,0.0379,0.0107,0.9996,M only
Medtr3g096050,5.286,0.1362,14.0156,0.0021,0.0725,0.998,M only
Medtr3g096320,0.0286,0.9536,9.0236,0.0182,0.186,0.998,M only
Medtr3g096390,0.4395,0.7979,8.087,0.0274,0.7731,0.9713,M only
Medtr3g096450,0.0174,0.9652,17.8183,0.0004,0.0012,0.9996,M only
Medtr3g096480,0.0273,0.9544,9.1102,0.0176,0.2465,0.998,M only
Medtr3g096780,0.5724,0.759,33.7784,0,1.3285,0.9288,M only
Medtr3g096910,2.1204,0.4416,47.5504,0,0.2434,0.998,M only
Medtr3g096980,0.014,0.9689,39.8136,0,0.1707,NA,M only
Medtr3g097060,6.0212,0.1019,8.0705,0.0276,0.0266,0.9996,M only
Medtr3g097150,0.0507,0.9402,22.4539,0,3.6393,0.7119,M only
Medtr3g097290,0.0726,0.9307,8.2467,0.0256,0.7082,0.9748,M only
Medtr3g097420,3.6722,0.254,13.0085,0.0032,0.0066,0.9996,M only
Medtr3g098160,0.0015,0.9915,17.4478,0.0004,0.3959,0.9907,M only
Medtr3g098260,1.9911,0.463,9.2922,0.0162,0.0323,0.9993,M only
Medtr3g098280,1.244,0.6016,7.1261,0.0414,0.1225,0.998,M only
Medtr3g098350,1.0321,0.6449,10.2421,0.0108,0.0111,NA,M only
Medtr3g098660,0.0337,0.9505,56.7722,0,1.066,0.9445,M only
Medtr3g099190,0.4811,0.7852,11.3153,0.0068,0.3664,0.9907,M only
Medtr3g099460,3.8967,0.2333,18.6079,0.0003,0.3563,0.9911,M only
Medtr3g099470,2.4488,0.3913,12.185,0.0047,0.0565,0.998,M only
Medtr3g099580,7.3236,0.0585,20.3622,0.0001,9.9959,0.2171,M only
Medtr3g099600,1.6535,0.5208,10.6112,0.0092,0.0745,0.998,M only
Medtr3g099720,3.2777,0.2931,6.9583,0.0445,2.8915,NA,M only
Medtr3g099740,0.0631,0.9338,120.6474,0,2.2042,0.8499,M only
Medtr3g099767,1.9622,0.4683,7.3765,0.0371,2.1321,0.8559,M only
Medtr3g099777,0.0273,0.9544,15.288,0.0012,0.1883,0.998,M only
Medtr3g099780,2.1786,0.4322,11.3161,0.0068,0.401,0.9907,M only
Medtr3g100060,0.0015,0.9914,13.9136,0.0022,0.4972,0.988,M only
Medtr3g100280,0.6627,0.7321,7.4779,0.0356,0.0151,0.9996,M only
Medtr3g100300,0.3702,0.8175,6.7497,0.0485,0.9845,NA,M only
Medtr3g100310,0.327,0.831,8.0247,0.0281,1.6938,0.8941,M only
Medtr3g100350,0.2282,0.8653,6.8123,0.0473,1.9058,0.8715,M only
Medtr3g100570,2.3011,0.4137,58.8227,0,0.5308,0.9852,M only
Medtr3g100630,3.1187,0.3093,8.0121,0.0283,0.0133,0.9996,M only
Medtr3g100890,1.4801,0.5545,7.8007,0.0311,0.277,0.9955,M only
Medtr3g100980,2.9598,0.3288,18.0301,0.0003,0.0925,0.998,M only
Medtr3g100990,1.1072,0.6289,35.0725,0,2.7339,0.8002,M only
Medtr3g101010,0.5401,0.7679,21.9163,0.0001,1.0644,0.9445,M only
Medtr3g101080,2.576,0.3746,30.1483,0,2.7301,NA,M only
Medtr3g101190,2.519,0.3821,7.7444,0.0318,0.4288,NA,M only
Medtr3g101340,1.2472,0.601,29.0009,0,0.0061,0.9996,M only
Medtr3g101510,0.164,0.8915,31.4154,0,0.826,NA,M only
Medtr3g101540,0.3456,0.8244,14.8973,0.0014,1.1073,0.9432,M only
Medtr3g101630,1.6591,0.52,13.5956,0.0025,0.8954,0.9598,M only
Medtr3g101810,0.4087,0.8062,10.9955,0.0078,0.0007,NA,M only
Medtr3g102020,0.6224,0.7444,41.9412,0,0.2406,0.998,M only
Medtr3g102030,5.8887,0.107,13.2789,0.0029,2.0645,NA,M only
Medtr3g102170,0.2699,0.8503,16.733,0.0006,7.8773,0.3551,M only
Medtr3g102220,0.0002,0.9979,22.6811,0,1.3166,0.9291,M only
Medtr3g102310,3.3128,0.2892,9.4595,0.0151,0.0135,0.9996,M only
Medtr3g102370,0.394,0.8105,17.0842,0.0005,0.0319,0.9993,M only
Medtr3g102450,0.1133,0.9114,7.4826,0.0356,0.2049,0.998,M only
