,gene_short_name,UniProt_AC,UniProt_ID,EntrezGene,symbol,X,Chromosome,Start,End,Score,Strand,Phase,Note,Cluster.x,gene_id,tss_id,locus,gene_short_names,Cluster.y,A17_FPKM,dmi2_FPKM,dmi3_FPKM,ipd3_FPKM,lyk3_FPKM,nfp_FPKM,pt4_FPKM,A17_1,A17_2,A17_3,A17_4,A17_5,dmi2_1,dmi2_2,dmi2_3,dmi2_4,dmi2_5,dmi3_1,dmi3_2,dmi3_3,dmi3_4,dmi3_5,ipd3_1,ipd3_2,ipd3_3,ipd3_4,ipd3_5,lyk3_1,lyk3_2,lyk3_3,lyk3_4,lyk3_5,nfp_1,nfp_2,nfp_3,nfp_4,nfp_5,pt4_1,pt4_2,pt4_3,pt4_4,pt4_5
MSTRG.17689,Medtr5g009410,G7KAL6,G7KAL6_MEDTR,11439987,MTR_5g009410,26739,chr5,2245117,2246644,.,+,.,AP2 domain class transcription factor,cluster7,MSTRG.17689,TSS32722,chr5:2245116-2246644,Medtr5g009410,cluster7,10.4884,7.34861,3.11238,7.39747,3.42985,4.4342,8.59449,-0.207456491,1.306668741,1.294058837,1.676418298,0.73155555,0.766056563,0.583693897,1.502692112,-0.524070774,-0.881042543,-0.132215034,-0.725656229,-0.815720363,-1.426656024,-1.050774542,0.383418015,0.884053939,0.198483559,0.123215468,0.798677725,-0.674603433,-0.878901484,-0.99136992,-0.517167977,-0.259571064,-1.802239284,-1.058959987,0.839403311,0.140442193,-0.678233076,-1.755361186,-0.045917178,0.474403827,2.338331584,0.384342968
MSTRG.17690,Medtr5g009460,G7KAM1,G7KAM1_MEDTR,11432217,MTR_5g009460,26744,chr5,2264727,2266250,.,-,.,myb transcription factor,cluster3,MSTRG.17690,TSS36233,chr5:2264726-2266250,Medtr5g009460,cluster3,1.82601,6.33588,9.34158,2.15604,9.87407,8.33755,5.48803,-1.312292708,-1.716499775,-1.500915636,0.289518722,-1.966952382,-0.053994545,-0.008037201,0.352710528,-0.630749801,1.351570537,-0.262961632,0.853402147,1.874759756,-0.009600746,0.743408581,-0.851364366,-0.756542703,-0.62144556,-0.723629482,-1.183334569,1.644288707,-0.683447118,1.820721791,0.246366852,-0.088794491,1.229887633,0.60973477,0.999780918,-0.696678326,0.726957088,-0.228253318,0.842615421,0.721158075,-0.338274384,-0.673112784
MSTRG.17698,Medtr5g009670,G7KAP1,G7KAP1_MEDTR,11438410,MTR_5g009670,26763,chr5,2388291,2391698,.,-,.,glucose-6-phosphate 1-epimerase-like protein,cluster5,MSTRG.17698,TSS36243,chr5:2388290-2391698,Medtr5g009670,cluster5,3.03925,2.30962,2.03541,3.51132,6.79819,4.11708,2.72904,-0.084976728,0.189095417,-1.311569947,1.11300775,-1.009290955,-0.323325172,-1.644447727,-0.07717855,-1.279250449,0.037550636,-1.156570063,-1.458959731,0.107938091,-1.145137672,-0.605994653,0.494572286,0.353709491,0.727778943,0.23319396,-1.153184723,2.774664798,1.447316948,1.343774263,1.043732588,0.812664451,0.371699816,-0.006493671,-0.081587872,0.160313178,1.708571483,-0.514794637,-0.818536368,0.270243271,0.243452568,-0.76198102
MSTRG.17707,Medtr5g009780,G7KAQ4,G7KAQ4_MEDTR,11429102,MTR_5g009780,26770,chr5,2447611,2451302,.,+,.,cation/H+ exchanger 3,cluster3,MSTRG.17707,TSS32737,chr5:2447551-2451302,Medtr5g009780,cluster3,2.76603,10.6798,12.8417,2.0685,2.84085,2.21936,11.6127,-0.850936677,-0.490253757,-0.859035531,-0.279841307,-0.947299297,1.40062882,1.317879942,0.633596165,0.411721916,0.974057112,1.84779872,0.92020211,1.104585821,0.808065836,1.301895484,-0.570879277,-1.418532027,-1.184063559,-0.989628293,-0.797144181,-0.350365953,-0.676210051,-0.956953715,-0.562306303,-0.687851862,-1.231318267,-0.859948067,-0.527658738,-0.892573434,-1.043380098,1.39814162,0.859319278,0.794114295,1.225946486,1.178226789
MSTRG.17714,Medtr5g009970,G7KBZ9,G7KBZ9_MEDTR,11440011,MTR_5g009970,26783,chr5,2561843,2565277,.,+,.,endo-14-beta-glucanase,cluster6,MSTRG.17714,"TSS32747,TSS32748,TSS32749",chr5:2561780-2565277,Medtr5g009970,cluster6,39.4009,16.3692,28.3125,58.0361,50.0062,31.5006,26.6534,-0.007850143,-0.703851085,0.259331721,1.867984808,-0.656017461,-1.001523226,-2.775550108,-1.627592548,-1.034367193,-0.062546224,-0.334392399,-0.35365907,0.693307717,-0.265828732,-0.881104411,0.081132639,1.538299993,1.51314936,1.341733736,0.675810949,-0.928393766,1.152941882,1.020624191,1.483747424,0.69976356,-0.01977588,-0.611928641,0.128877819,-0.329342628,0.719001294,-1.136506683,0.165252016,0.001583118,-0.585865679,-0.02644635
MSTRG.17715,Medtr5g010020,G7KC05,G7KC05_MEDTR,11442401,MTR_5g010020,26788,chr5,2590454,2592700,.,+,.,myb transcription factor,cluster6,MSTRG.17715,TSS32754,chr5:2590453-2592700,Medtr5g010020,cluster6,17.1053,6.67919,4.60572,9.76365,6.53192,4.78504,4.98728,1.344473203,1.622896217,1.837376542,0.759647754,2.684971644,-0.322901304,-0.142162939,-0.052526362,0.94874559,-0.966345804,-0.6484557,-0.125679074,-0.691318702,-1.550729404,-0.51502353,-1.129894636,0.550721816,1.537741976,1.001404053,0.605355847,0.195958743,0.55439346,-0.710497714,-0.231450169,-0.290580717,-1.122034728,-0.922931454,-1.16900362,0.523226444,-0.807230453,-0.732534166,-0.73854523,-0.730354753,0.146699653,-0.713412484
MSTRG.17737,Medtr5g010390,G7KC44,G7KC44_MEDTR,11440986,MTR_5g010390,26818,chr5,2764074,2768483,.,-,.,calcium-dependent lipid-binding (CaLB domain) family protein,cluster7,MSTRG.17737,TSS36267,chr5:2764073-2768483,Medtr5g010390,cluster7,0.939435,1.22255,0.491525,0.559711,2.51025,0.704495,1.04309,0.704425473,0.085803438,-0.570366545,0.069923511,-0.412911167,1.005719727,-1.603652322,1.479727704,-0.727560244,0.645867587,-0.642281394,-1.269622676,-0.865709412,-1.302877421,0.256743744,-0.721091302,-0.826198696,-0.678884258,-0.497739035,-0.220593843,0.585942943,1.703267921,2.01805025,1.767324505,1.847040023,-0.817232,-0.849993135,0.844181642,-1.147263961,-0.218621458,0.670831563,-0.254504364,0.426484509,0.66518101,-1.149412318
MSTRG.17754,Medtr5g010590,G7KDE4,G7KDE4_MEDTR,11443068,MTR_5g010590,26835,chr5,2869609,2871940,.,+,.,carboxy-terminal region remorin,cluster5,MSTRG.17754,TSS32788,chr5:2841840-2876635,Medtr5g010590,cluster5,155.128,65.9474,14.18,152.68,245.292,105.123,22.7261,1.002132313,0.850962244,0.675047386,0.852309758,0.069829958,-0.733016961,-0.225426183,0.378853346,0.078104945,-0.293393206,-1.338566561,-1.578751911,-1.679113217,-1.369425974,-1.809322666,0.927291568,0.721169974,0.747799601,0.63667506,0.535421919,1.285113633,1.047504337,1.39479695,1.028929863,1.105509833,0.458270264,0.378193558,-0.202660323,0.091415719,0.792909093,-1.574323627,-1.185380426,-0.56480742,-1.380314106,-1.123738742
MSTRG.17742,Medtr5g010630,G7KDF2,G7KDF2_MEDTR,11437242,MTR_5g010630,26839,chr5,2885090,2885915,.,+,.,histone-lysine N-methyltransferase,cluster1,MSTRG.17742,"TSS32790,TSS32791",chr5:2884742-2886501,Medtr5g010630,cluster1,0.0562938,0.0990872,2.05228,0.132936,0.0718454,0.131044,0.167689,-0.607025063,-0.467315104,-0.427588324,-0.212576599,-0.607025063,-0.110253887,-0.607025063,-0.152324149,-0.465069178,-0.470609247,1.685112901,4.359201209,2.286614849,1.586201961,0.116688632,-0.296088289,-0.607025063,0.065850985,-0.183274384,-0.389381411,-0.509977659,-0.414972138,-0.518215042,-0.179871554,-0.498327668,-0.383121964,-0.07234006,-0.285186612,-0.302320721,-0.354194634,-0.15264968,-0.208157549,0.038520002,-0.245456515,-0.410817919
MSTRG.17743,Medtr5g010635,A0A072UDD5,A0A072UDD5_MEDTR,25494521,MTR_5g010635,26840,chr5,2886629,2887780,.,-,.,pathogenesis-related thaumatin family protein,cluster3,MSTRG.17743,TSS36282,chr5:2886628-2887780,Medtr5g010635,cluster3,1154.27,3065.74,6314.95,363.653,468.139,501.311,3482.9,-0.243751078,-0.128963017,0.237549483,-0.272061996,-0.056341071,0.579292465,1.238704075,0.567807797,0.227690962,1.01277399,1.379141944,1.65413514,1.068936393,1.540154819,1.457854934,-0.91715406,-0.86167713,-1.406817984,-1.225918887,-1.207777897,-0.339888301,-0.814710584,-1.141918317,-0.981701607,-1.541640579,-0.650496196,-0.614239311,-0.698847068,-0.904303206,-1.432238061,0.804012763,1.195452112,0.923990833,0.753038846,0.799909794
MSTRG.17746,Medtr5g010640,G7KDF3,G7KDF3_MEDTR,11436800,MTR_5g010640,26841,chr5,2891505,2892704,.,-,.,pathogenesis-related thaumatin family protein,cluster3,MSTRG.17746,TSS36283,chr5:2891504-2892704,Medtr5g010640,cluster3,25.6295,74.0285,136.596,26.8169,51.3068,61.4361,107.846,-0.936368293,-1.593745023,-1.275541057,-0.986091781,-0.795357637,0.388544653,0.028282041,0.06856005,0.61458013,0.822422296,0.959925155,1.330401885,1.162584712,1.41068714,1.562123239,-0.214074299,-0.879699421,-1.273978016,-1.59117577,-1.718127999,0.509587433,-0.400593958,0.521486091,-1.066485357,-0.864722176,0.778358925,0.494043897,-0.653937914,-0.431410689,0.06874489,1.695019173,1.358915251,0.969459567,-0.160950066,0.098532928
MSTRG.17763,Medtr5g010750,G7KDG3,G7KDG3_MEDTR,11438568,MTR_5g010750,26851,chr5,2946548,2949176,.,-,.,cytochrome P450 family protein,cluster7,MSTRG.17763,TSS36287,chr5:2946547-2949176,Medtr5g010750,cluster7,1.03754,1.789,0.705382,0.72874,3.17534,0.775729,1.0162,0.392416776,0.294258487,-1.277058977,0.366263421,-1.067395073,1.934270675,-0.686578606,0.526214959,0.029016022,0.985424621,-1.160604208,-0.569975976,-0.654115596,-0.492591462,-0.430509343,-0.676916136,-0.526826744,-0.89443675,-0.442810425,-0.542885576,2.111607439,1.677014252,1.630480876,2.226250842,1.298449892,-0.902692361,-0.493008242,-0.264706565,-1.484121216,0.168678278,0.371920437,-0.770845516,-0.099942799,-0.307257497,-0.266987908
MSTRG.17767,Medtr5g010930,G7KDI0,G7KDI0_MEDTR,11438571,MTR_5g010930,26862,chr5,3030189,3031254,.,+,.,dehydration-responsive element-binding protein,cluster7,MSTRG.17767,TSS32811,chr5:3030188-3031254,Medtr5g010930,cluster7,1.74676,5.09204,0.301674,2.12214,0.880233,0.493382,7.57434,-0.983563165,0.520979021,-0.253606982,0.911918602,0.375049856,1.486451516,-0.874422971,2.465674023,0.425594136,0.348930087,-0.825947962,-0.893773844,-0.80933288,-0.684842603,-0.20159639,0.879650864,0.906340441,-0.302177982,-0.492977934,0.516607948,-0.203934489,0.26136822,-0.827840154,-0.866278428,0.191183556,-0.983563165,-0.983563165,-0.354694535,-0.52016993,0.081736842,-0.836082301,-0.301425409,0.15954569,3.482556192,-0.813792705
MSTRG.17768,Medtr5g010940,G7KDI1,G7KDI1_MEDTR,11441008,MTR_5g010940,26863,chr5,3037835,3038624,.,+,.,dehydration-responsive element-binding protein,cluster7,MSTRG.17768,TSS32812,chr5:3037834-3038624,Medtr5g010940,cluster7,0.798143,3.04733,0.171483,1.96447,1.16701,0.64894,4.04096,-1.100172829,-0.365608064,-0.094404576,0.510339154,-0.331872684,1.692646094,-1.100172829,2.215250283,0.712161322,-0.52573669,-0.792380295,-0.907029487,-0.990749482,-0.710501787,-0.889488221,1.329823416,1.070653233,-0.210324472,0.009294876,0.078366674,0.086468516,0.355744904,0.153020054,-0.892914485,0.459068543,-0.980224219,-0.973321738,0.348452092,-0.451113245,-0.017775555,-0.518677606,-0.053752532,0.264513217,3.388991058,-0.76857264
MSTRG.17771,Medtr5g011040,G7KER8,G7KER8_MEDTR,11429131,MTR_5g011040,26869,chr5,3104283,3109011,.,+,.,3-hydroxy-3-methylglutaryl coenzyme A synthase,cluster6,MSTRG.17771,TSS32819,chr5:3104282-3109011,Medtr5g011040,cluster6,415.518,265.602,211.66,774.43,546.867,253.575,267.032,-0.537561274,0.622578188,0.158961204,0.087088563,1.23350351,0.13147214,-1.566586354,-0.620585763,0.095792531,-0.554270073,-0.534690749,-1.498354226,-0.580279093,-1.01302412,-0.641744015,0.573640302,2.672624376,1.502150857,1.611228296,0.437451883,0.22730008,0.917016753,1.9910559,0.573776657,0.177116686,-0.888474535,-0.618582674,-0.377414094,0.083562824,-0.831258654,0.721912014,-1.521161263,-0.791742627,-1.015376058,-0.227127192
MSTRG.17782,Medtr5g011260,G7KEU1,G7KEU1_MEDTR,11438991,MTR_5g011260,26883,chr5,3201249,3203584,.,-,.,subtilisin-like serine protease,cluster5,MSTRG.17782,"TSS36302,TSS36303",chr5:3201248-3209605,"Medtr5g011260,Medtr5g011270",cluster5,48.661,20.3224,0.463425,56.0453,100.143,45.4583,3.03742,0.82774613,0.819311987,0.316893452,0.728824162,0.105470466,-0.505284185,0.41591817,0.281594468,0.045125901,-0.36668845,-1.53925416,-1.786659612,-1.734173289,-1.704359586,-1.701629447,0.884596364,0.918381208,0.415052427,0.488117183,0.690547148,1.060629131,0.993222549,1.377734176,0.898595816,0.979701023,0.329189596,0.714784527,0.478433933,0.358979453,0.839952388,-1.344990277,-0.749530819,-0.637782959,-1.313708792,-1.58474008
MSTRG.17787,Medtr5g011310,G7KEU6,G7KEU6_MEDTR,11438573,MTR_5g011310,26888,chr5,3219963,3222459,.,-,.,subtilisin-like serine protease,cluster5,MSTRG.17787,"TSS32830,TSS32831,TSS32832,TSS32833,TSS32834,TSS32835",chr5:3219962-3232644,"Medtr5g011310,Medtr5g011340",cluster5,18.6843,6.59235,0.397505,35.132,42.9143,10.041,1.48425,0.653513826,1.100690514,0.541398527,0.362901296,0.112189471,-1.390383258,-0.032476826,-0.668126915,0.741378528,-0.951230739,-1.237876875,-1.579122145,-1.422832162,-1.250168598,-1.226055891,1.24276354,1.469169489,0.938692303,0.705780378,0.74605809,0.162201891,1.556011516,1.052828356,1.464203892,1.243994026,0.417440859,-0.019258611,-0.315292269,-0.139489213,0.633121597,-1.25927588,-0.588814093,-0.559151257,-1.32234188,-1.182441488
MSTRG.17786,Medtr5g011310,G7KEU6,G7KEU6_MEDTR,11438573,MTR_5g011310,26888,chr5,3219963,3222459,.,-,.,subtilisin-like serine protease,cluster5,MSTRG.17786,"TSS36306,TSS36307",chr5:3219962-3232644,"Medtr5g011310,Medtr5g011320",cluster5,78.8217,24.1226,1.26469,77.7933,142.369,64.1836,11.2253,0.90140203,0.844116383,0.542455329,0.753759271,0.040726571,-0.739299651,-0.022840031,-0.011163225,0.083046926,-0.243680796,-1.631397801,-1.810769199,-1.889286607,-1.901969843,-1.897167194,0.881479476,0.69983468,0.491659276,0.576152756,0.619825158,0.880786113,1.097455848,1.269817993,1.113971883,1.008416211,0.345726767,0.324107683,0.677511939,0.376999969,0.802805897,-1.201919662,-0.607649973,0.036326086,-1.164584625,-1.246655639
MSTRG.17789,Medtr5g011340,G7KEU9,G7KEU9_MEDTR,11442644,MTR_5g011340,26891,chr5,3230229,3232644,.,-,.,subtilisin-like serine protease,cluster5,MSTRG.17789,TSS36308,chr5:3219962-3232644,Medtr5g011340,cluster5,95.4012,28.1184,0.743762,91.567,145.691,69.9214,9.67011,0.920403331,0.82793032,0.621459451,0.841339904,0.13417454,-0.714700743,0.115716785,0.090080405,0.018348594,-0.059429342,-1.734143425,-1.895050632,-1.89509184,-1.950094795,-1.896964772,0.857096287,0.68614598,0.621914072,0.683620689,0.596026668,0.993767824,0.935669453,1.062955269,1.044353867,0.91554127,0.359357126,0.3487733,0.589174868,0.268173555,0.859272043,-1.147195583,-0.602441795,-0.14075805,-1.10566549,-1.249759131
MSTRG.17794,Medtr5g011430,G7KEV7,G7KEV7_MEDTR,11438992,MTR_5g011430,26901,chr5,3276591,3277396,.,+,.,hypothetical protein,cluster3,MSTRG.17794,"TSS32841,TSS32842",chr5:3274632-3277656,Medtr5g011430,cluster3,8.74484,6.27962,10.2809,9.01008,3.69001,6.64163,13.5907,-0.080104702,-0.627460716,1.433407784,0.468706543,-0.24852037,0.014224171,-0.949265856,-0.603123045,-1.717322019,0.769068123,0.32512936,1.443965014,0.611741701,-0.844935513,1.028625571,-0.025989234,0.144468933,0.867661972,1.009295224,-0.489836406,-1.210312796,-1.726211895,-2.039044999,-0.502191056,-1.415659436,-0.953387051,0.273204452,-0.437526969,0.01188391,-0.230841479,0.487992672,2.067202974,1.219304728,1.235288126,0.690562281
MSTRG.17808,Medtr5g011820,G7KG71,G7KG71_MEDTR,11427093,MTR_5g011820,26931,chr5,3461949,3462938,.,-,.,DUF1442 family protein,cluster7,MSTRG.17808,TSS36329,chr5:3461948-3462938,Medtr5g011820,cluster7,9.60901,27.3568,9.40689,16.143,6.8933,12.4381,25.3342,-1.222125183,0.252957427,-0.170353082,-0.102791984,-1.221080366,1.849200954,-0.334902288,2.436723662,0.671366301,0.091406801,-0.05483999,-0.495702648,-1.010214496,-0.433965239,-0.244760215,1.644307706,0.211795766,-1.214773148,-0.729111673,0.678254015,-0.574762624,-0.800406785,-1.511035543,-1.675713024,-0.277041237,-0.152081833,-0.346396545,-0.252490617,0.446720388,0.223216252,0.35931918,0.875741424,0.1934456,2.573087295,0.317005749
MSTRG.17828,Medtr5g012110,G7KG97,G7KG97_MEDTR,11443119,MTR_5g012110,26951,chr5,3583273,3585463,.,-,.,thylakoid lumenal protein,cluster1,MSTRG.17828,TSS36342,chr5:3583272-3585463,Medtr5g012110,cluster1,2.87116,0.594464,1.23662,1.21106,0.934974,0.440085,1.01613,0.912395273,0.922070164,2.25709867,1.839538843,2.471567437,-1.297281728,-0.815755974,-0.763387946,-0.517378794,-0.107588073,1.405804028,0.999094235,-1.016005663,-0.496102147,-0.439724691,-0.570607745,0.231473345,0.70707103,0.34054485,0.253998021,-0.850346851,0.287617044,0.081366228,0.557750958,-1.192718255,-1.515218342,-0.619727682,-0.77092003,-0.558599291,-1.446614389,-0.216810492,0.341221381,-0.221461246,-0.624368022,0.432005854
MSTRG.17831,Medtr5g012270,G7JW09,G7JW09_MEDTR,11435751,MTR_5g012270,26960,chr5,3644799,3647379,.,-,.,peptide/nitrate transporter,cluster5,MSTRG.17831,TSS36349,chr5:3644798-3647379,Medtr5g012270,cluster5,1.84896,1.15115,0.272518,2.51708,5.69093,3.44643,0.586321,0.302127409,0.784834142,-0.360931927,0.241750978,-0.885010201,-0.62908404,-0.025611219,0.010226095,-0.524096443,-0.771659064,-1.184276908,-1.165680959,-1.243458843,-1.306920808,-1.27492419,1.250646021,0.272491685,-0.208416646,-0.172096785,0.706455527,1.880379312,0.931204068,2.495640824,0.727176109,0.919414627,0.579644812,0.805354674,0.531286319,0.077926729,1.773479519,-1.330571449,-0.260344047,-0.810926127,-1.100446585,-1.035582607
MSTRG.17832,Medtr5g012290,G7JW11,G7JW11_MEDTR,11442454,MTR_5g012290,26962,chr5,3655156,3659701,.,-,.,peptide/nitrate transporter,cluster7,MSTRG.17832,TSS36351,chr5:3655155-3659701,Medtr5g012290,cluster7,56.9097,47.1988,24.0297,20.7493,109.435,28.4863,23.2425,-0.025254271,-0.076613331,-0.093466269,2.22709161,-0.862027748,0.508761839,0.979264344,0.756942462,0.030532543,0.112241732,-0.782348352,-1.016836702,0.764944886,-0.796382783,-0.68518293,0.482474914,-0.755234623,-0.987892397,-0.778144383,-1.16374201,1.558191835,2.566612542,1.412412307,0.098991459,1.091569786,-1.242046476,-1.299875402,1.264915839,-0.365550114,-1.025790398,-0.241948576,-0.016963151,-0.922221056,-0.299259192,-0.418167932
MSTRG.17845,Medtr5g012600,G7JW32,G7JW32_MEDTR,11438432,MTR_5g012600,26977,chr5,3814791,3817382,.,+,.,pectinesterase,cluster6,MSTRG.17845,TSS32883,chr5:3814790-3817382,Medtr5g012600,cluster6,2.7149,1.30237,0.808406,0.861565,1.16608,0.772735,0.64646,1.616544412,1.117606291,2.489080227,-0.042948162,2.831937681,0.897093434,0.573927955,1.021767944,0.219174259,-1.739348779,-0.495319642,0.104834393,-1.109591484,0.146698554,-0.740543347,-0.143076639,0.577726026,-0.631299477,-0.631435936,-0.870746938,0.654452297,0.112372831,-0.058171122,0.189006674,-0.171744853,-0.849233828,-0.045853738,-0.190833516,-0.317764614,-0.890751025,-0.013930146,-1.308497499,-1.07354494,0.064366209,-1.291953504
MSTRG.17853,Medtr5g012810,G7JXC6,G7JXC6_MEDTR,11428968,MTR_5g012810,26991,chr5,3928871,3930292,.,+,.,major intrinsic protein (MIP) family transporter,cluster5,MSTRG.17853,TSS32890,chr5:3928870-3930292,Medtr5g012810,cluster5,256.535,249.682,111.368,249.182,753.684,347.519,162.998,0.279681271,0.23708412,-0.452235881,0.739298169,-0.986929992,-0.561643747,0.649537307,0.190673897,-0.32396674,-0.050728333,-1.517834037,-2.066690291,-0.123517231,-1.13955664,-1.624069865,0.556838994,-0.21326287,-0.0737967,0.170069892,-0.451212735,1.953613622,1.604902218,1.575430278,1.921282852,1.057414947,0.132366751,-0.228764272,1.316736317,0.545308165,0.379765006,-0.809000136,-0.5861646,0.237937894,-0.710413003,-1.628154628
MSTRG.17876,Medtr5g013230,G7JXH0,G7JXH0_MEDTR,11436490,MTR_5g013230,27021,chr5,4166141,4167996,.,+,.,glycerolipase A1,cluster7,MSTRG.17876,"TSS32904,TSS32905",chr5:4135200-4167996,Medtr5g013230,cluster7,64.804,63.7121,26.9059,81.1889,74.6883,45.4068,76.216,-1.39360088,0.859445176,-0.867831342,1.079027816,0.763835267,0.947433629,-1.523196963,1.324270383,0.125392951,-0.745822673,-2.11366401,-1.424228449,-0.55925991,-1.648518938,-1.116615073,0.973901735,1.481190974,0.41358967,0.411949129,0.162787875,0.793733071,0.535572932,1.155059148,-0.04912229,0.318614755,-0.607886066,-0.897278352,0.174079752,-0.228863468,-0.284574297,1.433352811,-0.588314037,-0.339701683,1.653791372,-0.218550015
MSTRG.17883,Medtr5g013260,G7JXH3,G7JXH3_MEDTR,11428970,MTR_5g013260,27024,chr5,4173830,4176602,.,-,.,FAD/NAD(P)-binding oxidoreductase family protein,cluster3,MSTRG.17883,TSS36389,chr5:4173829-4176602,Medtr5g013260,cluster3,4.25945,11.7069,19.4619,6.62267,5.44271,8.41286,11.798,-0.734684197,-1.655810445,-1.25164165,-1.216384325,-1.038907047,0.680311526,0.135460741,0.16625943,0.351211084,1.382900451,0.555924459,1.426656103,1.987309482,1.750288916,1.742268388,0.607777618,-0.389918469,-1.032764798,-1.069880179,-0.723233366,-0.474582275,-0.605116334,-0.734675003,-1.324023212,-0.725947253,0.852862859,0.322969035,-0.922688503,-0.343293882,-0.382066409,1.050202298,1.329240794,0.305982348,-0.208689932,0.186681745
MSTRG.17894,Medtr5g013440,G7JYL2,G7JYL2_MEDTR,11438459,MTR_5g013440,27040,chr5,4262829,4265000,.,-,.,expansin-B1-like protein,cluster3,MSTRG.17894,TSS36395,chr5:4262828-4265000,Medtr5g013440,cluster3,18.36,94.7666,387.941,39.1783,21.6073,40.3033,99.8749,-0.90483119,-1.070788493,-0.67244881,-1.511594832,-1.336971747,0.56010202,0.359928209,0.152015216,0.382868543,0.921100052,1.171968704,2.012720143,2.103997988,2.227923236,1.529966117,-0.367173578,-0.15764511,-0.193856099,-0.33951885,-0.740392591,-0.896260386,-0.727284158,-1.198697042,-0.907687468,-0.840666088,0.387338295,-0.505395795,-0.950061559,-0.680082553,-0.386415101,0.534631905,0.78530946,0.863438543,0.405462249,-0.010999231
MSTRG.17895,Medtr5g013470,G7JYL4,G7JYL4_MEDTR,11433210,MTR_5g013470,27041,chr5,4271575,4275219,.,-,.,NADP-specific glutamate dehydrogenase,cluster7,MSTRG.17895,TSS36396,chr5:4271574-4275219,Medtr5g013470,cluster7,3.49916,4.13944,2.93333,3.23832,5.98518,1.54964,4.00718,-0.469406605,-0.123437475,-0.025200622,1.468017308,-0.870277968,0.022419548,0.116355368,0.403012818,0.908179144,0.741061522,-0.757525688,-1.544916807,1.476226947,-1.133040025,-0.253615269,0.01947783,0.408805468,0.199786146,0.084360763,-0.966989457,0.886832502,0.81871669,2.323001206,1.753349887,-0.751974116,-1.682127449,-1.363878452,-0.55698059,-1.489295428,-1.307794296,0.456063047,0.574221651,1.083364193,0.24085353,-0.687645322
